product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category,price_gbp
8dec13104fd4d1ad3ad5d9ff2af9ca0b,Disney Princess T7561 Tangled Rapunzel's Gondola Playset with Rapunzel and Flynn Rider,Disney Princess,,5,15.0,4.0,"Technical Details Item Weight907 g Product Dimensions29.8 x 7 x 16.2 cm Manufacturer recommended age:3 - 3 years Item model numberT7561 Main Language(s)English Number of Puzzle Pieces6 Assembly RequiredNo Material Type(s)Plastic    Additional Information ASINB0042ESGRO Best Sellers Rank 137,007 in Toys & Games (See top 100) #284 in Toys & Games > Dolls & Accessories > Playsets Shipping Weight240 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Jan. 2011    Feedback  Would you like to update product info or give feedback on images?","Product Description Relive the romantic moment when Rapunzel and Flynn Rider fall in love in Disney’s new movie, Tangled. With this adorable playset, girls can re-create the twosome’s magical boat ride to see the lanterns in the night sky. When girls push the wheeled boat, the “waves” on the side move up and down just like water. Includes gondola boat, Flynn Rider and Rapunzel dolls. Lanterns do not light up. Dolls cannot stand alone. For ages 3 and over.","Tangled // 4.0 // 16 May 2011 // By
    
    jenna
  
 on 16 May 2011 // Bought this for my daughter who has the tangled tower beacuse she wanted a flynn doll to go with it, great addition if you have the tower because the dolls are just the right size for it as the figures are quite small,lovely looking sturdy figures and gondola and i think good value for money, would recommend. | Great Toy, Better Value Than Rapunzel's Tower // 4.0 // 31 Dec. 2011 // By
    
    britgirl
  
 on 31 Dec. 2011 // Since my 4 year old is a big Rapunzel fan, she asked Santa for some Rapunzel things for Christmas.",Disney,Toys,,,Characters & Brands,
fc63fb88dfae3d5ed32ba3cba3dd80e1,Disney Planes Fire & Rescue Deluxe Diecast Vehicle - Blazin' Blade Ranger,Disney,12.97,2,1.0,5.0,"Technical Details Item Weight159 g Product Dimensions21.6 x 7.6 x 21.6 cm Manufacturer recommended age:36 months - 6 years Item model numberCDW01 Main Language(s)English Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00OCK98K2 Best Sellers Rank 111,920 in Toys & Games (See top 100) Shipping Weight159 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Disney's Planes: Fire & Rescue Deluxe Diecast Figures bring the movies alive! Inspired by the movie, Blade Ranger, a veteran helicopter, has a retractable hook and spinning rotors. Kids can play out their favourite scenes of Blade Ranger patrolling the skies and keeping the Piston Peak Air Attack team in line! This vehicle delivers a world of firefighting action and themed adventures! Collect other action-packed vehicles in this assortment (each sold separately) to add to the fun! A great gift for ages three and up.","Five Stars // 5.0 // 19 Dec. 2015 // By
    
    Amazon Customer
  
 on 19 Dec. 2015 // fantastic genuine Disney Plane",Disney,Toys,,,Characters & Brands,12.97
7dbcac27bdbf8551d7ce33633cec2e2c,Mega Bloks Disney Cinderella's Garden,Disney,,2,1.0,4.0,"Technical Details Item Weight680 g Product Dimensions30.8 x 25.8 x 10.4 cm Manufacturer recommended age:3 years and up Item model number07601U Number of Puzzle Pieces30 Batteries Required?No Material Type(s)Plastic    Additional Information ASINB000YIF61G Best Sellers Rank 425,497 in Toys & Games (See top 100) #12822 in Toys & Games > Building & Construction Toys #17059 in Toys & Games > Toddler Toys Shipping Weight680 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2008    Feedback  Would you like to update product info or give feedback on images?",THIS IS A STUNNING 35 PEICE SET OF MEGA BLOCKS DISNEY CINDERELLA GARDEN,"Fit for purpose // 4.0 // 29 May 2012 // By
    
    Monkey Three
  
 on 29 May 2012 // Yes, megabloks aren't as good as duplo. They don't stay together so well and the thing with their princess figures, they tend to constantly come apart at the waist. But they are reasonably priced and always include some nice additions, such as the swan on this set. It was a good price and worth the money, just don't expect it to be duplo.",Disney,Toys,,,Characters & Brands,
98e996459a3400fd7c9a0f03d0f9f620,Disney Nightmare Before Christmas Jack Skellington Bust Bank,The Nightmare Before Christmas,27.99,9,3.0,4.3,"Technical Details Item Weight299 g Product Dimensions16.5 x 7 x 19.7 cm Manufacturer recommended age:3 years and up Item model number26511 Main Language(s)English Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB00GULLJBM Best Sellers Rank 158,822 in Toys & Games (See top 100) #3149 in Toys & Games > Figures & Playsets > Accessories Shipping Weight363 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 Dec. 2013    Feedback  Would you like to update product info or give feedback on images?",*Slot on back for coins *Made of durable plastic *Celebrate Halloween all year long *Fun and functional item *Brand new,"JACK SKELLINGTON MONEY BOX // 4.0 // 2 Feb. 2015 // By
    
    JFINN
  
 on 2 Feb. 2015 // A great gift for a Jack Skellington fan, bit expensive for the price given that it is only a plastic moneybox but my 4 year old who is a huge Jack Skellington fan absolutely adores it so worth every penny to him. | Good item // 4.0 // 26 Oct. 2015 // By
    
    kayleigh Chambers
  
 on 26 Oct. 2015 // Item is good but a little flimsy on the head. Otherwise really very good | Five Stars // 5.0 // 7 Nov. 2015 // By
    
    Amazon Customer
  
 on 7 Nov. 2015 // Bought as a Christmas present and can't wai",Disney,Toys,,,Characters & Brands,27.99
10f71f8d3e6ffe85e16f7eddade68300,Disguise Wolverine Classic Muscle Boys Small (4-6),Disguise,20.99,2,8.0,4.3,"Technical Details Item Weight363 g Product Dimensions35.6 x 106.7 x 7.6 cm Manufacturer recommended age:8 years and up Item model number50555L-I Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB0023AWSL4 Best Sellers Rank 141,255 in Toys & Games (See top 100) #4655 in Toys & Games > Dressing Up > Costumes > Kids & Toddlers Shipping Weight363 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 April 2011    Feedback  Would you like to update product info or give feedback on images?",Size Name:Boys Small (4-6)  |  Colour Name:Yellow Wolverine Classic Muscle 4-6 Costume,"Size issues // 3.0 // 20 Jan. 2014 // By
    
    Jane Allen
  
 on 20 Jan. 2014 // Excellent response by the company, however the costume was much smaller than advertised.  For example my son is a small 6 year old, the costume was size 7-8, and yet was tight on my son, same fit as his other costumes size 4-5.  If I had known I would have ordered a much bigger one. | Brilliant // 5.0 // 24 Nov. 2013 // By
    
    wee mojo
  
 on 24 Nov. 2013 // Although a wee bit more expensive than I wanted to pay, I have to admit that when it arrived and I saw it, it was worth every penny. I can't wait to s",Costumes,Kids & Toddlers,,,Fancy Dress,20.99
cb7e11d70bebee92013e45699700fc39,Smiffy's Roman Warrior Deluxe Costume,Smiffy's,23.94 - 46.50,,4.0,4.3,,"Deluxe Roman Warrior Costume with Grey, Red and Gold Tunic Tabard with cape, Apron Belt, Arm and Leg Cuffs with Armour Skirt Costtume Sizes Available: SizeChestWaistInside LegMedium38'' - 40''32'' - 34''32''Large42'' - 44''36'' - 38''33'' by Smiffy's","good cheap fun // 4.0 // 12 Sept. 2011 // By
    
    George
  
 on 12 Sept. 2011 // wore this to a stag do at a beer festival and after 12 hours drinking and a long staggered walk home was mostly intact, lost the ""leather.."" belt on the way home but found it the next day whole thing holds together by velcro. all in all a good cheap solution. | Looked a bit tacky but probably good for fancy dress // 3.0 // 5 April 2013 // By
    
    Peter
  
 on 5 April 2013 // I got this firsty as a resource for teaching about the romans and secondly as an outfit for fancy dress.I think it is more suitable a",Costumes,,,,Fancy Dress,23.94 - 46.50
0b950d9f6b5302df18d09872179cbee1,"YSYT Deal Legend of Zelda Spirit Tracks NORMAL 12PC SET FIGURE (APPOX 1.5"" Mini Figure)",Furuta,25.92,,2.0,5.0,"Technical Details Item Weight299 g Product Dimensions6.4 x 6.4 x 6.4 cm Manufacturer recommended age:3 years and up Manufacturer referenceGame-zelda-12Pcs    Additional Information ASINB00C1GKUEW Best Sellers Rank 331,778 in Toys & Games (See top 100) #12055 in Toys & Games > Figures & Playsets > Science Fiction & Fantasy #37607 in Toys & Games > Dressing Up > Costumes Shipping Weight200 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 Mar. 2013    Feedback  Would you like to update product info or give feedback on images?","YSYT Deal Legend of Zelda Spirit Tracks NORMAL 12PC SET FIGURE (APPOX 1.5"" Mini Figure)","Cute cute cute // 5.0 // 6 May 2014 // By
    
    Nurrie
  
 on 6 May 2014 // Mini figurines that look adorable and cute. Very colourful and well painted for a small figurine, no splodges of paint leaking. Fun to put together. | Amazing! // 5.0 // 23 Jan. 2015 // By
    
    Mollie S.
  
 on 23 Jan. 2015 // Amazing quality,come in pots similar to kinder eggs, quite small but has an amazing impact on a gamers roomIt's a must for any LOZ fan!",Costumes,,,,Fancy Dress,25.92
0d84de04bd165f751acebd63fd139025,Dice Bomb Explosion Magic Trick Joke Novelty Gift,Bristol Novelties,4.84,9,1.0,4.0,"Technical Details Product Dimensions6.6 x 5.6 x 5 cm Manufacturer recommended age:3 years and up Manufacturer referenceBN-MC111 Assembly RequiredNo Batteries Required?No Batteries Included?No Colorbeige    Additional Information ASINB003ZIFJK0 Best Sellers Rank 174,019 in Toys & Games (See top 100) #543 in Toys & Games > Magic & Practical Jokes > Magic Kits & Accessories #569 in Toys & Games > Games > Dice & Dice Games #16716 in Toys & Games > Dressing Up > Costumes Shipping Weight59 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available13 Aug. 2010    Feedback  Would you like to update product info or give feedback on images?",Dice Smash (Explosion) costume Kids Fancy Dress,"Enjoyed showing trick to all his friends // 4.0 // 19 Mar. 2016 // By
    
    Catwoman
  
 on 19 Mar. 2016 // Intrigued my 7 year old! Enjoyed showing trick to all his friends, easy to use.",Costumes,,,,Fancy Dress,4.84
ffb1eef86acbd9d5cef15f5d93335bfb,Ghost Recon Future Soldier Sergeant John Kozak PVC Statue,GHOST RECON,19.99,5,6.0,5.0,"Technical Details Item Weight549 g Product Dimensions11 x 13 x 21 cm Manufacturer recommended age:9 years and up Item model numberGAYA-GR-GE0360 Main Language(s)German manual, German subtitled, Spanish original, English Batteries Required?No Batteries Included?No    Additional Information ASINB007CFPNJE Best Sellers Rank 143,692 in Toys & Games (See top 100) #268 in Toys & Games > Figures & Playsets > Military #9933 in Toys & Games > Soft Toys #13397 in Toys & Games > Dressing Up > Costumes Shipping Weight780 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 Oct. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description Highly detailed PVC Statue of the Future Soldier from the latest Ghost Recon Videogame. Approx. 21cm in height, in the same scale as all our PVC Statues. Ships in Window box. Box Contains 1 x GHOST RECON Future Soldier Sergeant John Kozak PVC Statue","Looks Good :) // 5.0 // 4 Mar. 2014 // By
    
    Velma
  
 on 4 Mar. 2014 // I bought this as a gift for my teenage son who is a collector of all things Ghost and Assassins Creed. The figure is sturdy, good quality, well packaged and looks good. My son was very happy with it :) :) Would recommend for a collector of figures! | A very nice and crisp figure with well-defined Ghost Recon features // 5.0 // 20 Nov. 2013 // By
    
    A. Cinca
  
 on 20 Nov. 2013 // Quite a big fan of the franchise and a figures collector as well, it was hard for me to keep back so I purchased the figure without ",Costumes,,,,Fancy Dress,19.99
ffc7c55ad86cd78fdc81c0b4d747da95,Minnie Mouse Mad About Minnie Despatch Bag,"Minnie Mouse, Mad about Minnie",7.90,4,8.0,4.8,,"Product Description This Despatch bag will be a favourite with children and adults, featuring a bright Minnie mouse design in red on the front. Over the top flap for closing and adjustable strap, this bag has all you need. Trade Mark Collections Ltd are the leading supplier to UK retailers of licensed children's and student bags, umbrellas and related accessories. Box Contains 1 x Despatch Bag","good quality great // 5.0 // 22 April 2014 // By
    
    mohammed haroon akhtar
  
 on 22 April 2014 // arrived the next day.Very good quality, the plastic outer layer is good and easy to clean.got it for my daughter's birthday she  loved it, good quality great product.very happy with it thanks | Really cute messenger bag // 5.0 // 7 Nov. 2013 // By
    
    RickyM
  
 on 7 Nov. 2013 // Perfect little messenger bag for my 3 year old daughter, its cute design and well made.Bought for my daughter to store her leap reader and books in and its perfect | Lovely bag // 5.0 // 17 Mar. 2014 // By
   ",Schoolbags & Backpacks,Bags,,,Bags,7.90
